time,pos1,pos2,vel1,vel2,tau1,tau2
1.420000000000000984e-01,2.026060835807581006e-01,-3.990076264274649009e-01,1.305174321321090680e+00,-2.641646521725161012e+00,0.000000000000000000e+00,-2.623148828199695637e-01
1.430000000000000993e-01,2.039057850969572538e-01,-4.016393721799447758e-01,1.294208383230801118e+00,-2.621806991704932699e+00,0.000000000000000000e+00,-2.634598271327587282e-01
1.440000000000001001e-01,2.051944923820546440e-01,-4.042512280636714195e-01,1.283186168618476453e+00,-2.601867369183682666e+00,0.000000000000000000e+00,-2.646056745339947502e-01
1.450000000000001010e-01,2.064721500446231595e-01,-4.068430956555314504e-01,1.272109444378920484e+00,-2.581830986263743632e+00,0.000000000000000000e+00,-2.657522048728453434e-01
1.460000000000001019e-01,2.077387044443076980e-01,-4.094148798329387828e-01,1.260979945757194853e+00,-2.561701111891768967e+00,0.000000000000000000e+00,-2.668992148912379681e-01
1.470000000000001028e-01,2.089941036606876301e-01,-4.119664887116841756e-01,1.249799377375382825e+00,-2.541480953874144522e+00,0.000000000000000000e+00,-2.680465177356775031e-01
1.480000000000001037e-01,2.102382974631549772e-01,-4.144978335857792962e-01,1.238569414237487676e+00,-2.521173660850065890e+00,0.000000000000000000e+00,-2.691939424809259851e-01
1.490000000000001046e-01,2.114712372817870167e-01,-4.170088288692528899e-01,1.227291702712800747e+00,-2.500782324222941444e+00,0.000000000000000000e+00,-2.703413336653651133e-01
1.500000000000001055e-01,2.126928761791914702e-01,-4.194993920398582543e-01,1.215967861498082447e+00,-2.480309980050791729e+00,0.000000000000000000e+00,-2.714885508378430679e-01
1.510000000000001064e-01,2.139031688233037354e-01,-4.219694435846506608e-01,1.204599482558905477e+00,-2.459759610896327775e+00,0.000000000000000000e+00,-2.726354681158610349e-01
1.520000000000001072e-01,2.151020714611150964e-01,-4.244189069473954801e-01,1.193188132050515105e+00,-2.439134147637401551e+00,0.000000000000000000e+00,-2.737819737548765620e-01
1.530000000000001081e-01,2.162895418933118430e-01,-4.268477084777673181e-01,1.181735351218564656e+00,-2.418436471238533336e+00,0.000000000000000000e+00,-2.749279697285636481e-01
1.540000000000001090e-01,2.174655394498053174e-01,-4.292557773823015288e-01,1.170242657280090359e+00,-2.397669414484219885e+00,0.000000000000000000e+00,-2.760733713198433303e-01
1.550000000000001099e-01,2.186300249661332906e-01,-4.316430456770605217e-01,1.158711544285089934e+00,-2.376835763674743696e+00,0.000000000000000000e+00,-2.772181067224869788e-01
1.560000000000001108e-01,2.197829607607133529e-01,-4.340094481419774497e-01,1.147143483959075283e+00,-2.355938260285201924e+00,0.000000000000000000e+00,-2.783621166531171087e-01
1.570000000000001117e-01,2.209243106129297196e-01,-4.363549222768410840e-01,1.135539926526967447e+00,-2.334979602588476588e+00,0.000000000000000000e+00,-2.795053539734276282e-01
