time,pos1,pos2,vel1,vel2,tau1,tau2
5.600000000000003864e-01,-4.222841606292106198e-02,-4.932301356811782250e-02,-1.346908659284360432e+00,2.488199266402300047e+00,0.000000000000000000e+00,-4.799442321601540828e-02
5.650000000000003908e-01,-4.892569622763620618e-02,-3.691784975344951369e-02,-1.331207677890972718e+00,2.472365234438151482e+00,0.000000000000000000e+00,-3.715621697465813777e-02
5.700000000000003952e-01,-5.554165071272672283e-02,-2.459661403751397732e-02,-1.314385403258007567e+00,2.454640361095365542e+00,0.000000000000000000e+00,-2.496217724890520753e-02
5.750000000000003997e-01,-6.207193015395052332e-02,-1.236633092944879400e-02,-1.296945786821515068e+00,2.435998656070142765e+00,0.000000000000000000e+00,-1.331311682135804392e-02
5.800000000000004041e-01,-6.851312138924242623e-02,-2.322415018976963918e-04,-1.278758996656514713e+00,2.416178778547900752e+00,0.000000000000000000e+00,-1.981618731610604658e-03
5.850000000000004086e-01,-7.486136100733008225e-02,1.179949352970775973e-02,-1.259774845383135000e+00,2.395074365281542050e+00,0.000000000000000000e+00,9.213547905330479737e-03
5.900000000000004130e-01,-8.111269601529379203e-02,2.372249546178310797e-02,-1.240007681754907054e+00,2.372704570152181613e+00,0.000000000000000000e+00,2.042095028627407757e-02
5.950000000000004174e-01,-8.726337880312312612e-02,3.553074114436409470e-02,-1.219525236797777801e+00,2.349192316488487808e+00,0.000000000000000000e+00,3.179795989707771831e-02
6.000000000000004219e-01,-9.331013993749916191e-02,4.721909327997780847e-02,-1.198450916474661287e+00,2.324768761681410112e+00,0.000000000000000000e+00,4.159682376107384089e-02
6.050000000000004263e-01,-9.924887041429818202e-02,5.878073104432451207e-02,-1.176325809489873420e+00,2.298529963344412508e+00,0.000000000000000000e+00,5.257351930478673663e-02
6.100000000000004308e-01,-1.050754851041185572e-01,7.020883132099363377e-02,-1.153617943228578246e+00,2.271378094078984056e+00,0.000000000000000000e+00,6.336602887622876101e-02
6.150000000000004352e-01,-1.107871033094129654e-01,8.149886780508369677e-02,-1.130341043754845565e+00,2.243329676422776586e+00,0.000000000000000000e+00,7.397130447626766581e-02
6.200000000000004396e-01,-1.163809156364969954e-01,9.264640130945647756e-02,-1.106509864410625266e+00,2.214402951713082324e+00,0.000000000000000000e+00,8.438416227505213252e-02
6.250000000000004441e-01,-1.218541870014263062e-01,1.036470841932794346e-01,-1.082139334064345482e+00,2.184616214918604804e+00,0.000000000000000000e+00,9.459944684984944452e-02
6.300000000000004485e-01,-1.272042571967973157e-01,1.144966600128273643e-01,-1.057244433509283654e+00,2.153987569243159150e+00,0.000000000000000000e+00,1.046125561379290664e-01
6.350000000000004530e-01,-1.324285412852383159e-01,1.251909628137334862e-01,-1.031840249863001935e+00,2.122535028346101083e+00,0.000000000000000000e+00,1.144194232092959757e-01
6.400000000000004574e-01,-1.375245302552227100e-01,1.357259169174076519e-01,-1.005942027250233961e+00,2.090276612099150277e+00,0.000000000000000000e+00,1.240164040440963622e-01
6.450000000000004619e-01,-1.424897918433912503e-01,1.460975370189545597e-01,-9.795651829072942185e-01,2.057230375797973743e+00,0.000000000000000000e+00,1.334002022822578515e-01
6.500000000000004663e-01,-1.473219713827347011e-01,1.563019283268390069e-01,-9.527253016005918784e-01,2.023414398006499582e+00,0.000000000000000000e+00,1.425678387083413601e-01
6.550000000000004707e-01,-1.520187926064869577e-01,1.663352866121708684e-01,-9.254381236454000126e-01,1.988846756866346377e+00,0.000000000000000000e+00,1.515166434508081472e-01
6.600000000000004752e-01,-1.565780583952763871e-01,1.761938981481211142e-01,-8.977195343125996541e-01,1.953545510084497616e+00,0.000000000000000000e+00,1.602442526154102820e-01
6.650000000000004796e-01,-1.609976514786274349e-01,1.858741395660352680e-01,-8.695855562563841179e-01,1.917528681814524072e+00,0.000000000000000000e+00,1.687486006473726263e-01
6.700000000000004841e-01,-1.652755351028028230e-01,1.953724776567217214e-01,-8.410523436939694175e-01,1.880814253988764007e+00,0.000000000000000000e+00,1.770279060222949563e-01
6.750000000000004885e-01,-1.694097536686828276e-01,2.046854691293694406e-01,-8.121361762922451044e-01,1.843420158143445509e+00,0.000000000000000000e+00,1.850806499781856296e-01
6.800000000000004929e-01,-1.733984333329988137e-01,2.138097603204562325e-01,-7.828534506587363495e-01,1.805364263662830426e+00,0.000000000000000000e+00,1.929055472547600292e-01
6.850000000000004974e-01,-1.772397825550293682e-01,2.227420868232676820e-01,-7.532206670588134090e-01,1.766664357827141707e+00,0.000000000000000000e+00,2.005015052673551901e-01
6.900000000000005018e-01,-1.809320925563343285e-01,2.314792729804103222e-01,-7.232544079291625128e-01,1.727338110993716480e+00,0.000000000000000000e+00,2.078675639004140818e-01
6.950000000000005063e-01,-1.844737376381122285e-01,2.400182311369535582e-01,-6.929713024288161050e-01,1.687403015696244069e+00,0.000000000000000000e+00,2.150028011580407961e-01
7.000000000000005107e-01,-1.878631752609707106e-01,2.483559604742982263e-01,-6.623879668798603459e-01,1.646876279885330252e+00,0.000000000000000000e+00,2.219113133223068746e-01
7.050000000000005151e-01,-1.910989497290697670e-01,2.564895529156126508e-01,-6.315225032803846172e-01,1.605777756958509439e+00,0.000000000000000000e+00,2.285729506947441481e-01
7.100000000000005196e-01,-1.941796805307887952e-01,2.644161691946006476e-01,-6.003868788007408197e-01,1.564115110561616673e+00,0.000000000000000000e+00,2.350153235522116912e-01
7.150000000000005240e-01,-1.971040688338366875e-01,2.721330503474997387e-01,-5.690017719937037199e-01,1.521912749897255113e+00,0.000000000000000000e+00,2.412209505297434331e-01
7.200000000000005285e-01,-1.998709056782667914e-01,2.796375325836542580e-01,-5.373824493889268750e-01,1.479184329641252793e+00,0.000000000000000000e+00,2.471750683077569288e-01
7.250000000000005329e-01,-2.024790471810352099e-01,2.869269979584583297e-01,-5.055396740730349059e-01,1.435934533369575661e+00,0.000000000000000000e+00,2.528638068262055727e-01
7.300000000000004263e-01,-2.049273928754517526e-01,2.939988312188842046e-01,-4.734800512041184573e-01,1.392159759426219834e+00,0.000000000000000000e+00,2.582664127324001413e-01
7.350000000000004308e-01,-2.072148598810140407e-01,3.008503685883903156e-01,-4.412040182101623076e-01,1.347844217526490640e+00,0.000000000000000000e+00,2.633455817010562638e-01
7.400000000000004352e-01,-2.093403398803385107e-01,3.074788131133172620e-01,-4.087009827610958990e-01,1.302950466681972896e+00,0.000000000000000000e+00,2.680329063697653447e-01
7.450000000000004396e-01,-2.113026211943681565e-01,3.138810820546686364e-01,-3.759402325892092223e-01,1.257401711117061671e+00,0.000000000000000000e+00,2.722047390990980920e-01
7.500000000000004441e-01,-2.131002479668774874e-01,3.200535317626493348e-01,-3.428548833600412737e-01,1.211050523169571846e+00,0.000000000000000000e+00,2.764959033587712223e-01
7.550000000000004485e-01,-2.147319085872964883e-01,3.259927134201075494e-01,-3.095692355775087057e-01,1.164121735502420041e+00,0.000000000000000000e+00,2.807011949198525702e-01
7.600000000000004530e-01,-2.161967557500703296e-01,3.316959960295762233e-01,-2.761447639955701416e-01,1.116717749385377489e+00,0.000000000000000000e+00,2.844457122828403794e-01
7.650000000000004574e-01,-2.174939691783617512e-01,3.371607144054973859e-01,-2.425309605926421197e-01,1.068722782282448325e+00,0.000000000000000000e+00,2.878275382863735299e-01
7.700000000000004619e-01,-2.186225509583601123e-01,3.423837701166710379e-01,-2.087072572477029209e-01,1.020079280852019155e+00,0.000000000000000000e+00,2.909007535993385352e-01
7.750000000000004663e-01,-2.195814415526813612e-01,3.473618570766137670e-01,-1.746695606477619012e-01,9.707617171344035123e-01,0.000000000000000000e+00,2.936948804458054396e-01
7.800000000000006928e-01,-2.203695834291778399e-01,3.520915852212995745e-01,-1.404227598348387895e-01,9.207620200047955672e-01,0.000000000000000000e+00,2.962262704501322230e-01
7.850000000000005862e-01,-2.209859559259079731e-01,3.565695482893903034e-01,-1.059767108319078777e-01,8.700817802423274072e-01,0.000000000000000000e+00,2.985034125537470162e-01
7.900000000000005906e-01,-2.214295941043908367e-01,3.607923605477918461e-01,-7.134384642079519279e-02,8.187276217777953446e-01,0.000000000000000000e+00,3.005309985078040147e-01
